Selection,View,Channel,Begin.Time..s.,End.Time..s.,Low.Freq..Hz.,High.Freq..Hz.,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset..s.,deployment_ID,Location,Site,config,datetime_UTC,datetime_local,latitude,longitude
26685,Spectrogram 1,1,391292,391295,0,15000,Ridgway's Rail,ridrai1,0.6279,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_194200.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T19:42:00Z,2025-05-20T19:42:00Z,32.6394237,-117.1113785
26686,Spectrogram 1,1,391295,391298,0,15000,Ridgway's Rail,ridrai1,0.4845,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_194200.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T19:42:00Z,2025-05-20T19:42:00Z,32.6394237,-117.1113785
26687,Spectrogram 1,1,391298,391301,0,15000,Ridgway's Rail,ridrai1,0.4563,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_194200.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T19:42:00Z,2025-05-20T19:42:00Z,32.6394237,-117.1113785
26906,Spectrogram 1,1,392548,392551,0,15000,Ridgway's Rail,ridrai1,0.4596,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_200500.WAV,0,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T20:05:00Z,2025-05-20T20:05:00Z,32.6394237,-117.1113785
26908,Spectrogram 1,1,392551,392554,0,15000,Ridgway's Rail,ridrai1,0.7016,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_200500.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T20:05:00Z,2025-05-20T20:05:00Z,32.6394237,-117.1113785
26910,Spectrogram 1,1,392572,392575,0,15000,Ridgway's Rail,ridrai1,0.3634,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_200500.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T20:05:00Z,2025-05-20T20:05:00Z,32.6394237,-117.1113785
26912,Spectrogram 1,1,392575,392578,0,15000,Ridgway's Rail,ridrai1,0.7315,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_200500.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T20:05:00Z,2025-05-20T20:05:00Z,32.6394237,-117.1113785
27400,Spectrogram 1,1,395588,395591,0,15000,Ridgway's Rail,ridrai1,0.7355,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_210000.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:00:00Z,2025-05-20T21:00:00Z,32.6394237,-117.1113785
27789,Spectrogram 1,1,398199,398202,0,15000,Ridgway's Rail,ridrai1,0.7372,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_214800.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:48:00Z,2025-05-20T21:48:00Z,32.6394237,-117.1113785
27812,Spectrogram 1,1,398248,398251,0,15000,Ridgway's Rail,ridrai1,0.7285,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_214900.WAV,0,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:49:00Z,2025-05-20T21:49:00Z,32.6394237,-117.1113785
27813,Spectrogram 1,1,398251,398254,0,15000,Ridgway's Rail,ridrai1,0.5951,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_214900.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:49:00Z,2025-05-20T21:49:00Z,32.6394237,-117.1113785
27814,Spectrogram 1,1,398254,398257,0,15000,Ridgway's Rail,ridrai1,0.443,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_214900.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:49:00Z,2025-05-20T21:49:00Z,32.6394237,-117.1113785
27816,Spectrogram 1,1,398257,398260,0,15000,Ridgway's Rail,ridrai1,0.462,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_214900.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:49:00Z,2025-05-20T21:49:00Z,32.6394237,-117.1113785
27828,Spectrogram 1,1,398315,398318,0,15000,Ridgway's Rail,ridrai1,0.3802,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_215000.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:50:00Z,2025-05-20T21:50:00Z,32.6394237,-117.1113785
27829,Spectrogram 1,1,398318,398321,0,15000,Ridgway's Rail,ridrai1,0.482,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_215000.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:50:00Z,2025-05-20T21:50:00Z,32.6394237,-117.1113785
27830,Spectrogram 1,1,398321,398324,0,15000,Ridgway's Rail,ridrai1,0.3877,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_215000.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T21:50:00Z,2025-05-20T21:50:00Z,32.6394237,-117.1113785
28169,Spectrogram 1,1,402356,402359,0,15000,Ridgway's Rail,ridrai1,0.6113,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_230300.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:03:00Z,2025-05-20T23:03:00Z,32.6394237,-117.1113785
28171,Spectrogram 1,1,402359,402362,0,15000,Ridgway's Rail,ridrai1,0.3009,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_230300.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:03:00Z,2025-05-20T23:03:00Z,32.6394237,-117.1113785
28173,Spectrogram 1,1,402362,402365,0,15000,Ridgway's Rail,ridrai1,0.4843,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_230300.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:03:00Z,2025-05-20T23:03:00Z,32.6394237,-117.1113785
28190,Spectrogram 1,1,402445,402448,0,15000,Ridgway's Rail,ridrai1,0.4549,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_230500.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:05:00Z,2025-05-20T23:05:00Z,32.6394237,-117.1113785
28208,Spectrogram 1,1,402711,402714,0,15000,Ridgway's Rail,ridrai1,0.4755,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28209,Spectrogram 1,1,402726,402729,0,15000,Ridgway's Rail,ridrai1,0.7971,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28210,Spectrogram 1,1,402729,402732,0,15000,Ridgway's Rail,ridrai1,0.6658,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28211,Spectrogram 1,1,402732,402735,0,15000,Ridgway's Rail,ridrai1,0.7335,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28212,Spectrogram 1,1,402735,402738,0,15000,Ridgway's Rail,ridrai1,0.4826,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28213,Spectrogram 1,1,402744,402747,0,15000,Ridgway's Rail,ridrai1,0.6691,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28214,Spectrogram 1,1,402747,402750,0,15000,Ridgway's Rail,ridrai1,0.4511,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_231000.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:10:00Z,2025-05-20T23:10:00Z,32.6394237,-117.1113785
28269,Spectrogram 1,1,403942,403945,0,15000,Ridgway's Rail,ridrai1,0.2953,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233200.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:32:00Z,2025-05-20T23:32:00Z,32.6394237,-117.1113785
28273,Spectrogram 1,1,404071,404074,0,15000,Ridgway's Rail,ridrai1,0.2918,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233500.WAV,0,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:35:00Z,2025-05-20T23:35:00Z,32.6394237,-117.1113785
28274,Spectrogram 1,1,404083,404086,0,15000,Ridgway's Rail,ridrai1,0.5276,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233500.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:35:00Z,2025-05-20T23:35:00Z,32.6394237,-117.1113785
28279,Spectrogram 1,1,404171,404174,0,15000,Ridgway's Rail,ridrai1,0.6203,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233600.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:36:00Z,2025-05-20T23:36:00Z,32.6394237,-117.1113785
28281,Spectrogram 1,1,404177,404180,0,15000,Ridgway's Rail,ridrai1,0.7351,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233600.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:36:00Z,2025-05-20T23:36:00Z,32.6394237,-117.1113785
28282,Spectrogram 1,1,404184,404187,0,15000,Ridgway's Rail,ridrai1,0.6916,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233700.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:37:00Z,2025-05-20T23:37:00Z,32.6394237,-117.1113785
28283,Spectrogram 1,1,404214,404217,0,15000,Ridgway's Rail,ridrai1,0.3244,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233700.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:37:00Z,2025-05-20T23:37:00Z,32.6394237,-117.1113785
28284,Spectrogram 1,1,404217,404220,0,15000,Ridgway's Rail,ridrai1,0.4276,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233700.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:37:00Z,2025-05-20T23:37:00Z,32.6394237,-117.1113785
28285,Spectrogram 1,1,404220,404223,0,15000,Ridgway's Rail,ridrai1,0.5112,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233700.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:37:00Z,2025-05-20T23:37:00Z,32.6394237,-117.1113785
28287,Spectrogram 1,1,404284,404287,0,15000,Ridgway's Rail,ridrai1,0.6424,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233800.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:38:00Z,2025-05-20T23:38:00Z,32.6394237,-117.1113785
28288,Spectrogram 1,1,404287,404290,0,15000,Ridgway's Rail,ridrai1,0.8208,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233800.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:38:00Z,2025-05-20T23:38:00Z,32.6394237,-117.1113785
28289,Spectrogram 1,1,404290,404293,0,15000,Ridgway's Rail,ridrai1,0.6142,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233800.WAV,54,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:38:00Z,2025-05-20T23:38:00Z,32.6394237,-117.1113785
28290,Spectrogram 1,1,404291,404294,0,15000,Ridgway's Rail,ridrai1,0.7108,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233900.WAV,0,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:39:00Z,2025-05-20T23:39:00Z,32.6394237,-117.1113785
28292,Spectrogram 1,1,404309,404312,0,15000,Ridgway's Rail,ridrai1,0.5812,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233900.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:39:00Z,2025-05-20T23:39:00Z,32.6394237,-117.1113785
28293,Spectrogram 1,1,404312,404315,0,15000,Ridgway's Rail,ridrai1,0.4593,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233900.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:39:00Z,2025-05-20T23:39:00Z,32.6394237,-117.1113785
28294,Spectrogram 1,1,404327,404330,0,15000,Ridgway's Rail,ridrai1,0.6079,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233900.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:39:00Z,2025-05-20T23:39:00Z,32.6394237,-117.1113785
28295,Spectrogram 1,1,404333,404336,0,15000,Ridgway's Rail,ridrai1,0.4437,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_233900.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:39:00Z,2025-05-20T23:39:00Z,32.6394237,-117.1113785
28296,Spectrogram 1,1,404352,404355,0,15000,Ridgway's Rail,ridrai1,0.4137,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234000.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:40:00Z,2025-05-20T23:40:00Z,32.6394237,-117.1113785
28297,Spectrogram 1,1,404355,404358,0,15000,Ridgway's Rail,ridrai1,0.2574,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234000.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:40:00Z,2025-05-20T23:40:00Z,32.6394237,-117.1113785
28298,Spectrogram 1,1,404367,404370,0,15000,Ridgway's Rail,ridrai1,0.8488,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234000.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:40:00Z,2025-05-20T23:40:00Z,32.6394237,-117.1113785
28299,Spectrogram 1,1,404404,404407,0,15000,Ridgway's Rail,ridrai1,0.4035,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28300,Spectrogram 1,1,404416,404419,0,15000,Ridgway's Rail,ridrai1,0.2506,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28301,Spectrogram 1,1,404422,404425,0,15000,Ridgway's Rail,ridrai1,0.3539,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28302,Spectrogram 1,1,404428,404431,0,15000,Ridgway's Rail,ridrai1,0.7154,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28303,Spectrogram 1,1,404431,404434,0,15000,Ridgway's Rail,ridrai1,0.298,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28304,Spectrogram 1,1,404434,404437,0,15000,Ridgway's Rail,ridrai1,0.381,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28305,Spectrogram 1,1,404437,404440,0,15000,Ridgway's Rail,ridrai1,0.8315,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28309,Spectrogram 1,1,404449,404452,0,15000,Ridgway's Rail,ridrai1,0.6544,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234100.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:41:00Z,2025-05-20T23:41:00Z,32.6394237,-117.1113785
28314,Spectrogram 1,1,404611,404614,0,15000,Ridgway's Rail,ridrai1,0.2765,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234400.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:44:00Z,2025-05-20T23:44:00Z,32.6394237,-117.1113785
28319,Spectrogram 1,1,404755,404758,0,15000,Ridgway's Rail,ridrai1,0.7201,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234700.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:47:00Z,2025-05-20T23:47:00Z,32.6394237,-117.1113785
28320,Spectrogram 1,1,404758,404761,0,15000,Ridgway's Rail,ridrai1,0.4129,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234700.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:47:00Z,2025-05-20T23:47:00Z,32.6394237,-117.1113785
28321,Spectrogram 1,1,404761,404764,0,15000,Ridgway's Rail,ridrai1,0.4902,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234700.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:47:00Z,2025-05-20T23:47:00Z,32.6394237,-117.1113785
28322,Spectrogram 1,1,404764,404767,0,15000,Ridgway's Rail,ridrai1,0.8137,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234700.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:47:00Z,2025-05-20T23:47:00Z,32.6394237,-117.1113785
28323,Spectrogram 1,1,404770,404773,0,15000,Ridgway's Rail,ridrai1,0.541,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234700.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:47:00Z,2025-05-20T23:47:00Z,32.6394237,-117.1113785
28324,Spectrogram 1,1,404782,404785,0,15000,Ridgway's Rail,ridrai1,0.5638,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250520_234700.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-20T23:47:00Z,2025-05-20T23:47:00Z,32.6394237,-117.1113785
28384,Spectrogram 1,1,406361,406364,0,15000,Ridgway's Rail,ridrai1,0.7281,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001600.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:16:00Z,2025-05-21T00:16:00Z,32.6394237,-117.1113785
28385,Spectrogram 1,1,406364,406367,0,15000,Ridgway's Rail,ridrai1,0.7312,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001600.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:16:00Z,2025-05-21T00:16:00Z,32.6394237,-117.1113785
28386,Spectrogram 1,1,406389,406392,0,15000,Ridgway's Rail,ridrai1,0.5436,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001700.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:17:00Z,2025-05-21T00:17:00Z,32.6394237,-117.1113785
28387,Spectrogram 1,1,406392,406395,0,15000,Ridgway's Rail,ridrai1,0.7416,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001700.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:17:00Z,2025-05-21T00:17:00Z,32.6394237,-117.1113785
28388,Spectrogram 1,1,406395,406398,0,15000,Ridgway's Rail,ridrai1,0.5663,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001700.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:17:00Z,2025-05-21T00:17:00Z,32.6394237,-117.1113785
28389,Spectrogram 1,1,406407,406410,0,15000,Ridgway's Rail,ridrai1,0.777,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001700.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:17:00Z,2025-05-21T00:17:00Z,32.6394237,-117.1113785
28390,Spectrogram 1,1,406410,406413,0,15000,Ridgway's Rail,ridrai1,0.671,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001700.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:17:00Z,2025-05-21T00:17:00Z,32.6394237,-117.1113785
28391,Spectrogram 1,1,406426,406429,0,15000,Ridgway's Rail,ridrai1,0.6959,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28392,Spectrogram 1,1,406429,406432,0,15000,Ridgway's Rail,ridrai1,0.4857,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28393,Spectrogram 1,1,406432,406435,0,15000,Ridgway's Rail,ridrai1,0.7743,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28394,Spectrogram 1,1,406435,406438,0,15000,Ridgway's Rail,ridrai1,0.3683,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28395,Spectrogram 1,1,406438,406441,0,15000,Ridgway's Rail,ridrai1,0.2808,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28396,Spectrogram 1,1,406441,406444,0,15000,Ridgway's Rail,ridrai1,0.4071,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28397,Spectrogram 1,1,406447,406450,0,15000,Ridgway's Rail,ridrai1,0.6055,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28399,Spectrogram 1,1,406462,406465,0,15000,Ridgway's Rail,ridrai1,0.2908,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28400,Spectrogram 1,1,406468,406471,0,15000,Ridgway's Rail,ridrai1,0.3895,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28401,Spectrogram 1,1,406471,406474,0,15000,Ridgway's Rail,ridrai1,0.6761,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001800.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:18:00Z,2025-05-21T00:18:00Z,32.6394237,-117.1113785
28402,Spectrogram 1,1,406481,406484,0,15000,Ridgway's Rail,ridrai1,0.2716,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001901.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:19:01Z,2025-05-21T00:19:01Z,32.6394237,-117.1113785
28403,Spectrogram 1,1,406493,406496,0,15000,Ridgway's Rail,ridrai1,0.6104,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001901.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:19:01Z,2025-05-21T00:19:01Z,32.6394237,-117.1113785
28406,Spectrogram 1,1,406523,406526,0,15000,Ridgway's Rail,ridrai1,0.4449,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250521_001901.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-21T00:19:01Z,2025-05-21T00:19:01Z,32.6394237,-117.1113785
