Selection,View,Channel,Begin.Time..s.,End.Time..s.,Low.Freq..Hz.,High.Freq..Hz.,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset..s.,deployment_ID,Location,Site,config,datetime_UTC,datetime_local,latitude,longitude
19974,Spectrogram 1,1,300394,300397,0,15000,Ridgway's Rail,ridrai1,0.6256,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_160700.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T16:07:00Z,2025-05-19T16:07:00Z,32.6394237,-117.1113785
19980,Spectrogram 1,1,300446,300449,0,15000,Ridgway's Rail,ridrai1,0.654,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_160800.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T16:08:00Z,2025-05-19T16:08:00Z,32.6394237,-117.1113785
19982,Spectrogram 1,1,300452,300455,0,15000,Ridgway's Rail,ridrai1,0.4055,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_160800.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T16:08:00Z,2025-05-19T16:08:00Z,32.6394237,-117.1113785
19984,Spectrogram 1,1,300458,300461,0,15000,Ridgway's Rail,ridrai1,0.3037,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_160800.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T16:08:00Z,2025-05-19T16:08:00Z,32.6394237,-117.1113785
20192,Spectrogram 1,1,302415,302418,0,15000,Ridgway's Rail,ridrai1,0.8201,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_164400.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T16:44:00Z,2025-05-19T16:44:00Z,32.6394237,-117.1113785
20194,Spectrogram 1,1,302443,302446,0,15000,Ridgway's Rail,ridrai1,0.5968,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_164500.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T16:45:00Z,2025-05-19T16:45:00Z,32.6394237,-117.1113785
20312,Spectrogram 1,1,303445,303448,0,15000,Ridgway's Rail,ridrai1,0.4665,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170300.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:03:00Z,2025-05-19T17:03:00Z,32.6394237,-117.1113785
20314,Spectrogram 1,1,303451,303454,0,15000,Ridgway's Rail,ridrai1,0.3099,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170300.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:03:00Z,2025-05-19T17:03:00Z,32.6394237,-117.1113785
20316,Spectrogram 1,1,303460,303463,0,15000,Ridgway's Rail,ridrai1,0.2913,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170300.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:03:00Z,2025-05-19T17:03:00Z,32.6394237,-117.1113785
20318,Spectrogram 1,1,303469,303472,0,15000,Ridgway's Rail,ridrai1,0.4348,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170300.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:03:00Z,2025-05-19T17:03:00Z,32.6394237,-117.1113785
20320,Spectrogram 1,1,303481,303484,0,15000,Ridgway's Rail,ridrai1,0.4736,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170300.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:03:00Z,2025-05-19T17:03:00Z,32.6394237,-117.1113785
20322,Spectrogram 1,1,303494,303497,0,15000,Ridgway's Rail,ridrai1,0.5013,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170400.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:04:00Z,2025-05-19T17:04:00Z,32.6394237,-117.1113785
20324,Spectrogram 1,1,303506,303509,0,15000,Ridgway's Rail,ridrai1,0.3553,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170400.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:04:00Z,2025-05-19T17:04:00Z,32.6394237,-117.1113785
20326,Spectrogram 1,1,303512,303515,0,15000,Ridgway's Rail,ridrai1,0.6345,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170400.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:04:00Z,2025-05-19T17:04:00Z,32.6394237,-117.1113785
20330,Spectrogram 1,1,303558,303561,0,15000,Ridgway's Rail,ridrai1,0.4007,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170500.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:05:00Z,2025-05-19T17:05:00Z,32.6394237,-117.1113785
20332,Spectrogram 1,1,303567,303570,0,15000,Ridgway's Rail,ridrai1,0.3798,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170500.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:05:00Z,2025-05-19T17:05:00Z,32.6394237,-117.1113785
20334,Spectrogram 1,1,303582,303585,0,15000,Ridgway's Rail,ridrai1,0.3483,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170500.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:05:00Z,2025-05-19T17:05:00Z,32.6394237,-117.1113785
20336,Spectrogram 1,1,303588,303591,0,15000,Ridgway's Rail,ridrai1,0.4841,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170500.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:05:00Z,2025-05-19T17:05:00Z,32.6394237,-117.1113785
20338,Spectrogram 1,1,303613,303616,0,15000,Ridgway's Rail,ridrai1,0.2534,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170600.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:06:00Z,2025-05-19T17:06:00Z,32.6394237,-117.1113785
20340,Spectrogram 1,1,303637,303640,0,15000,Ridgway's Rail,ridrai1,0.4835,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_170600.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:06:00Z,2025-05-19T17:06:00Z,32.6394237,-117.1113785
20388,Spectrogram 1,1,304483,304486,0,15000,Ridgway's Rail,ridrai1,0.3118,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_172200.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:22:00Z,2025-05-19T17:22:00Z,32.6394237,-117.1113785
20420,Spectrogram 1,1,304571,304574,0,15000,Ridgway's Rail,ridrai1,0.4665,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_172300.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:23:00Z,2025-05-19T17:23:00Z,32.6394237,-117.1113785
20458,Spectrogram 1,1,304914,304917,0,15000,Ridgway's Rail,ridrai1,0.3927,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173000.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:30:00Z,2025-05-19T17:30:00Z,32.6394237,-117.1113785
20478,Spectrogram 1,1,305079,305082,0,15000,Ridgway's Rail,ridrai1,0.5172,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173300.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:33:00Z,2025-05-19T17:33:00Z,32.6394237,-117.1113785
20480,Spectrogram 1,1,305082,305085,0,15000,Ridgway's Rail,ridrai1,0.2753,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173300.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:33:00Z,2025-05-19T17:33:00Z,32.6394237,-117.1113785
20486,Spectrogram 1,1,305094,305097,0,15000,Ridgway's Rail,ridrai1,0.4348,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173300.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:33:00Z,2025-05-19T17:33:00Z,32.6394237,-117.1113785
20488,Spectrogram 1,1,305100,305103,0,15000,Ridgway's Rail,ridrai1,0.838,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173300.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:33:00Z,2025-05-19T17:33:00Z,32.6394237,-117.1113785
20492,Spectrogram 1,1,305127,305130,0,15000,Ridgway's Rail,ridrai1,0.2989,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173300.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:33:00Z,2025-05-19T17:33:00Z,32.6394237,-117.1113785
20494,Spectrogram 1,1,305137,305140,0,15000,Ridgway's Rail,ridrai1,0.3442,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173400.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:34:00Z,2025-05-19T17:34:00Z,32.6394237,-117.1113785
20502,Spectrogram 1,1,305268,305271,0,15000,Ridgway's Rail,ridrai1,0.3583,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173600.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:36:00Z,2025-05-19T17:36:00Z,32.6394237,-117.1113785
20506,Spectrogram 1,1,305335,305338,0,15000,Ridgway's Rail,ridrai1,0.6652,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173700.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:37:00Z,2025-05-19T17:37:00Z,32.6394237,-117.1113785
20510,Spectrogram 1,1,305360,305363,0,15000,Ridgway's Rail,ridrai1,0.2619,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_173800.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:38:00Z,2025-05-19T17:38:00Z,32.6394237,-117.1113785
20516,Spectrogram 1,1,305467,305470,0,15000,Ridgway's Rail,ridrai1,0.3889,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174000.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:40:00Z,2025-05-19T17:40:00Z,32.6394237,-117.1113785
20518,Spectrogram 1,1,305473,305476,0,15000,Ridgway's Rail,ridrai1,0.7611,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174000.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:40:00Z,2025-05-19T17:40:00Z,32.6394237,-117.1113785
20524,Spectrogram 1,1,305607,305610,0,15000,Ridgway's Rail,ridrai1,0.324,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174200.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:42:00Z,2025-05-19T17:42:00Z,32.6394237,-117.1113785
20526,Spectrogram 1,1,305619,305622,0,15000,Ridgway's Rail,ridrai1,0.4134,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174200.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:42:00Z,2025-05-19T17:42:00Z,32.6394237,-117.1113785
20528,Spectrogram 1,1,305629,305632,0,15000,Ridgway's Rail,ridrai1,0.4692,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174300.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:43:00Z,2025-05-19T17:43:00Z,32.6394237,-117.1113785
20532,Spectrogram 1,1,305659,305662,0,15000,Ridgway's Rail,ridrai1,0.6591,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174300.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:43:00Z,2025-05-19T17:43:00Z,32.6394237,-117.1113785
20534,Spectrogram 1,1,305671,305674,0,15000,Ridgway's Rail,ridrai1,0.4232,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174300.WAV,45,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:43:00Z,2025-05-19T17:43:00Z,32.6394237,-117.1113785
20542,Spectrogram 1,1,305711,305714,0,15000,Ridgway's Rail,ridrai1,0.3149,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174400.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:44:00Z,2025-05-19T17:44:00Z,32.6394237,-117.1113785
20546,Spectrogram 1,1,305732,305735,0,15000,Ridgway's Rail,ridrai1,0.4125,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174400.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:44:00Z,2025-05-19T17:44:00Z,32.6394237,-117.1113785
20558,Spectrogram 1,1,305784,305787,0,15000,Ridgway's Rail,ridrai1,0.5312,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174500.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:45:00Z,2025-05-19T17:45:00Z,32.6394237,-117.1113785
20560,Spectrogram 1,1,305787,305790,0,15000,Ridgway's Rail,ridrai1,0.4945,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174500.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:45:00Z,2025-05-19T17:45:00Z,32.6394237,-117.1113785
20568,Spectrogram 1,1,305818,305821,0,15000,Ridgway's Rail,ridrai1,0.3794,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_174600.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:46:00Z,2025-05-19T17:46:00Z,32.6394237,-117.1113785
20614,Spectrogram 1,1,306534,306537,0,15000,Ridgway's Rail,ridrai1,0.3942,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_175900.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:59:00Z,2025-05-19T17:59:00Z,32.6394237,-117.1113785
20616,Spectrogram 1,1,306540,306543,0,15000,Ridgway's Rail,ridrai1,0.5157,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_175900.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T17:59:00Z,2025-05-19T17:59:00Z,32.6394237,-117.1113785
20636,Spectrogram 1,1,306779,306782,0,15000,Ridgway's Rail,ridrai1,0.3933,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20638,Spectrogram 1,1,306785,306788,0,15000,Ridgway's Rail,ridrai1,0.429,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,9,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20640,Spectrogram 1,1,306791,306794,0,15000,Ridgway's Rail,ridrai1,0.3573,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20642,Spectrogram 1,1,306797,306800,0,15000,Ridgway's Rail,ridrai1,0.5768,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,21,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20644,Spectrogram 1,1,306803,306806,0,15000,Ridgway's Rail,ridrai1,0.59,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,27,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20646,Spectrogram 1,1,306812,306815,0,15000,Ridgway's Rail,ridrai1,0.5839,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20648,Spectrogram 1,1,306818,306821,0,15000,Ridgway's Rail,ridrai1,0.308,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20650,Spectrogram 1,1,306827,306830,0,15000,Ridgway's Rail,ridrai1,0.592,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180400.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:04:00Z,2025-05-19T18:04:00Z,32.6394237,-117.1113785
20652,Spectrogram 1,1,306831,306834,0,15000,Ridgway's Rail,ridrai1,0.7253,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180500.WAV,0,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:05:00Z,2025-05-19T18:05:00Z,32.6394237,-117.1113785
20654,Spectrogram 1,1,306837,306840,0,15000,Ridgway's Rail,ridrai1,0.445,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180500.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:05:00Z,2025-05-19T18:05:00Z,32.6394237,-117.1113785
20656,Spectrogram 1,1,306843,306846,0,15000,Ridgway's Rail,ridrai1,0.9529,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180500.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:05:00Z,2025-05-19T18:05:00Z,32.6394237,-117.1113785
20658,Spectrogram 1,1,306849,306852,0,15000,Ridgway's Rail,ridrai1,0.9392,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180500.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:05:00Z,2025-05-19T18:05:00Z,32.6394237,-117.1113785
20662,Spectrogram 1,1,306861,306864,0,15000,Ridgway's Rail,ridrai1,0.6906,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_180500.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T18:05:00Z,2025-05-19T18:05:00Z,32.6394237,-117.1113785
20804,Spectrogram 1,1,310687,310690,0,15000,Ridgway's Rail,ridrai1,0.4333,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_191500.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T19:15:00Z,2025-05-19T19:15:00Z,32.6394237,-117.1113785
20806,Spectrogram 1,1,310696,310699,0,15000,Ridgway's Rail,ridrai1,0.4247,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_191500.WAV,15,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T19:15:00Z,2025-05-19T19:15:00Z,32.6394237,-117.1113785
21074,Spectrogram 1,1,315456,315459,0,15000,Ridgway's Rail,ridrai1,0.4004,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_204200.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T20:42:00Z,2025-05-19T20:42:00Z,32.6394237,-117.1113785
21076,Spectrogram 1,1,315474,315477,0,15000,Ridgway's Rail,ridrai1,0.7847,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_204200.WAV,36,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T20:42:00Z,2025-05-19T20:42:00Z,32.6394237,-117.1113785
21078,Spectrogram 1,1,315480,315483,0,15000,Ridgway's Rail,ridrai1,0.2525,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_204200.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T20:42:00Z,2025-05-19T20:42:00Z,32.6394237,-117.1113785
21170,Spectrogram 1,1,317066,317069,0,15000,Ridgway's Rail,ridrai1,0.3736,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_211100.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T21:11:00Z,2025-05-19T21:11:00Z,32.6394237,-117.1113785
21256,Spectrogram 1,1,320312,320315,0,15000,Ridgway's Rail,ridrai1,0.3326,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_221000.WAV,39,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:10:00Z,2025-05-19T22:10:00Z,32.6394237,-117.1113785
21262,Spectrogram 1,1,320810,320813,0,15000,Ridgway's Rail,ridrai1,0.3837,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_221900.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:19:00Z,2025-05-19T22:19:00Z,32.6394237,-117.1113785
21270,Spectrogram 1,1,320957,320960,0,15000,Ridgway's Rail,ridrai1,0.4218,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_222200.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:22:00Z,2025-05-19T22:22:00Z,32.6394237,-117.1113785
21272,Spectrogram 1,1,320963,320966,0,15000,Ridgway's Rail,ridrai1,0.3381,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_222200.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:22:00Z,2025-05-19T22:22:00Z,32.6394237,-117.1113785
21314,Spectrogram 1,1,322265,322268,0,15000,Ridgway's Rail,ridrai1,0.7046,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_224600.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:46:00Z,2025-05-19T22:46:00Z,32.6394237,-117.1113785
21318,Spectrogram 1,1,322414,322417,0,15000,Ridgway's Rail,ridrai1,0.4946,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_224800.WAV,51,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:48:00Z,2025-05-19T22:48:00Z,32.6394237,-117.1113785
21320,Spectrogram 1,1,322421,322424,0,15000,Ridgway's Rail,ridrai1,0.8195,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_224900.WAV,3,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:49:00Z,2025-05-19T22:49:00Z,32.6394237,-117.1113785
21322,Spectrogram 1,1,322430,322433,0,15000,Ridgway's Rail,ridrai1,0.3619,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_224900.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:49:00Z,2025-05-19T22:49:00Z,32.6394237,-117.1113785
21324,Spectrogram 1,1,322460,322463,0,15000,Ridgway's Rail,ridrai1,0.3874,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_224900.WAV,42,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:49:00Z,2025-05-19T22:49:00Z,32.6394237,-117.1113785
21326,Spectrogram 1,1,322466,322469,0,15000,Ridgway's Rail,ridrai1,0.7028,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_224900.WAV,48,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:49:00Z,2025-05-19T22:49:00Z,32.6394237,-117.1113785
21328,Spectrogram 1,1,322473,322476,0,15000,Ridgway's Rail,ridrai1,0.5157,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_225000.WAV,0,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:50:00Z,2025-05-19T22:50:00Z,32.6394237,-117.1113785
21330,Spectrogram 1,1,322479,322482,0,15000,Ridgway's Rail,ridrai1,0.4328,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_225000.WAV,6,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:50:00Z,2025-05-19T22:50:00Z,32.6394237,-117.1113785
21334,Spectrogram 1,1,322497,322500,0,15000,Ridgway's Rail,ridrai1,0.5039,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_225000.WAV,24,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:50:00Z,2025-05-19T22:50:00Z,32.6394237,-117.1113785
21336,Spectrogram 1,1,322503,322506,0,15000,Ridgway's Rail,ridrai1,0.3233,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_225000.WAV,30,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T22:50:00Z,2025-05-19T22:50:00Z,32.6394237,-117.1113785
21370,Spectrogram 1,1,323200,323203,0,15000,Ridgway's Rail,ridrai1,0.3344,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_230300.WAV,12,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T23:03:00Z,2025-05-19T23:03:00Z,32.6394237,-117.1113785
21374,Spectrogram 1,1,323221,323224,0,15000,Ridgway's Rail,ridrai1,0.5615,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_230300.WAV,33,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T23:03:00Z,2025-05-19T23:03:00Z,32.6394237,-117.1113785
21454,Spectrogram 1,1,324141,324144,0,15000,Ridgway's Rail,ridrai1,0.29,D:\Rails\recordings\SPP-3S\SPP-3S_48c_20250515\24F3190863FA4A89_20250519_232000.WAV,18,SPP-3S_48c_20250515,SPP,3S,48c,2025-05-19T23:20:00Z,2025-05-19T23:20:00Z,32.6394237,-117.1113785
